,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY,AAPL,SPY
Date,,,,,,,,,,,,
2008-02-27,3.7324626445770264,102.57022094726562,4.3914289474487305,138.22000122070312,4.3946428298950195,139.13999938964844,4.21750020980835,137.41000366210938,4.222499847412109,137.55999755859375,1475138000,168395800
2008-02-28,3.9434304237365723,101.56842803955078,4.63964319229126,136.8699951171875,4.721428871154785,137.9600067138672,4.491786003112793,136.5500030517578,4.5428571701049805,137.24000549316406,1618254400,170831100
2008-02-29,3.7949936389923096,99.30508422851562,4.465000152587891,133.82000732421875,4.650356769561768,135.67999267578125,4.4571428298950195,132.77999877929688,4.617499828338623,135.60000610351562,1255480800,252715200
2008-03-03,3.6951255798339844,99.06763458251953,4.347499847412109,133.5,4.49928617477417,133.80999755859375,4.214285850524902,132.24000549316406,4.444285869598389,133.13999938964844,1593043200,189483500
2008-03-04,3.7828519344329834,98.68917846679688,4.450714111328125,132.99000549316406,4.460000038146973,133.39999389648438,4.300000190734863,130.99000549316406,4.356785774230957,132.22999572753906,1785383600,282513100
2008-03-05,3.778905153274536,99.3125228881836,4.446071147918701,133.8300018310547,4.46928596496582,134.77000427246094,4.3660712242126465,132.33999633789062,4.413570880889893,133.4199981689453,1221836000,270681400
2008-03-06,3.670841693878174,97.25692749023438,4.318929195404053,131.05999755859375,4.5535712242126465,133.22000122070312,4.314642906188965,130.5500030517578,4.450356960296631,132.97999572753906,1473698800,247911700
2008-03-07,3.710911512374878,96.25513458251953,4.3660712242126465,129.7100067138672,4.3921427726745605,131.74000549316406,4.251786231994629,128.5800018310547,4.300356864929199,129.77000427246094,1230462800,326434600
2008-03-10,3.6332013607025146,94.9862060546875,4.2746429443359375,128.0,4.409286022186279,129.92999267578125,4.263214111328125,127.58999633789062,4.356429100036621,129.83999633789062,999588800,235683600
2008-03-11,3.865720272064209,98.39974212646484,4.548213958740234,132.60000610351562,4.552856922149658,132.72000122070312,4.357142925262451,128.9499969482422,4.432143211364746,130.72000122070312,1163943200,341440600
2008-03-12,3.825652599334717,97.47962188720703,4.501070976257324,131.36000061035156,4.595714092254639,133.77000427246094,4.4703569412231445,131.16000366210938,4.537143230438232,132.74000549316406,1059629200,229161100
2008-03-13,3.883629560470581,97.69478607177734,4.569285869598389,131.64999389648438,4.625,132.63999938964844,4.392857074737549,128.60000610351562,4.432143211364746,129.61000061035156,1262102800,351504200
2008-03-14,3.843259572982788,96.18093872070312,4.521786212921143,129.61000061035156,4.653571128845215,132.80999755859375,4.435713768005371,127.77999877929688,4.638570785522461,132.77000427246094,1156640800,484687800
2008-03-17,3.846902847290039,95.20881652832031,4.526071071624756,128.3000030517578,4.59250020980835,129.25999450683594,4.376786231994629,126.06999969482422,4.376786231994629,126.56999969482422,1072598800,405311100
2008-03-18,4.031764507293701,99.16410064697266,4.743570804595947,133.6300048828125,4.75,133.69000244140625,4.5953569412231445,129.97999572753906,4.6135711669921875,130.6199951171875,1205120000,334416600
2008-03-19,3.936145782470703,96.70783996582031,4.631071090698242,130.32000732421875,4.7960710525512695,134.64999389648438,4.631071090698242,130.0399932861328,4.75428581237793,134.13999938964844,1010536800,345971600
2008-03-20,4.045423984527588,98.49911499023438,4.759643077850342,132.0800018310547,4.760356903076172,132.91000366210938,4.6135711669921875,129.25999450683594,4.682857036590576,130.0500030517578,908787600,245320700
2008-03-24,4.235447883605957,100.4678955078125,4.983213901519775,134.72000122070312,5.0303568840026855,135.80999755859375,4.772857189178467,133.24000549316406,4.786070823669434,133.30999755859375,1066920400,208977300
2008-03-25,4.2794623374938965,100.5648422241211,5.034999847412109,134.85000610351562,5.110713958740234,135.5500030517578,4.9046430587768555,133.77000427246094,4.998570919036865,134.86000061035156,1052391200,192947200
2008-03-26,4.403310298919678,99.33432006835938,5.180714130401611,133.1999969482422,5.204999923706055,135.08999633789062,5.022857189178467,133.11000061035156,5.031071186065674,134.4600067138672,1182084400,196934300
2008-03-27,4.257302761077881,99.02115631103516,5.0089287757873535,132.77999877929688,5.189642906188965,134.44000244140625,4.999642848968506,132.36000061035156,5.176785945892334,134.1999969482422,999829600,225153200
2008-03-28,4.341081142425537,98.07405853271484,5.107500076293945,131.50999450683594,5.166070938110352,133.36000061035156,5.057143211364746,131.05999755859375,5.064286231994629,132.99000549316406,714610400,180896100
2008-03-31,4.355955123901367,98.41707611083984,5.125,131.97000122070312,5.2039289474487305,132.72999572753906,5.090000152587891,131.08999633789062,5.116786003112793,131.2899932861328,768065200,166692100
2008-04-01,4.538995742797852,101.8773422241211,5.340356826782227,136.61000061035156,5.34499979019165,136.83999633789062,5.128929138183594,133.50999450683594,5.224999904632568,133.61000061035156,1032567200,254547300
2008-04-02,4.477074146270752,101.94448852539062,5.267499923706055,136.6999969482422,5.400000095367432,137.6699981689453,5.208929061889648,135.97999572753906,5.313570976257324,137.0500030517578,1044968400,210910800
2008-04-03,4.602137088775635,102.19805145263672,5.414642810821533,137.0399932861328,5.486785888671875,137.44000244140625,5.25,135.7100067138672,5.252142906188965,135.9600067138672,1051568000,175884800
2008-04-04,4.64675760269165,102.086181640625,5.4671430587768555,136.88999938964844,5.525356769561768,137.9600067138672,5.3839287757873535,136.1199951171875,5.435357093811035,137.1199951171875,854417200,204446800
2008-04-07,4.732054233551025,102.13836669921875,5.567500114440918,136.9600067138672,5.703214168548584,138.57000732421875,5.539642810821533,136.74000549316406,5.576070785522461,137.8699951171875,1158326400,154245500
2008-04-08,4.639472961425781,102.03396606445312,5.458570957183838,136.82000732421875,5.587500095367432,136.9199981689453,5.440000057220459,135.9499969482422,5.48392915725708,136.19000244140625,1014294400,148937300
2008-04-09,4.596975803375244,101.29570770263672,5.408570766448975,135.8300018310547,5.496070861816406,136.8000030517578,5.373570919036865,134.88999938964844,5.4753570556640625,136.61000061035156,873398400,195610600
2008-04-10,4.691379070281982,101.4373779296875,5.5196428298950195,136.02000427246094,5.550714015960693,136.6699981689453,5.378571033477783,134.89999389648438,5.397500038146973,135.4199981689453,955763200,192967800
2008-04-11,4.466450214385986,99.46863555908203,5.255000114440918,133.3800048828125,5.474999904632568,135.1199951171875,5.228570938110352,133.00999450683594,5.454286098480225,134.49000549316406,1210076000,222973300
2008-04-14,4.485876560211182,99.13300323486328,5.277856826782227,132.92999267578125,5.330357074737549,133.5399932861328,5.162143230438232,132.5500030517578,5.241786003112793,133.19000244140625,845087600,160522000
2008-04-15,4.504087924957275,99.36420440673828,5.299285888671875,133.24000549316406,5.347143173217773,133.69000244140625,5.204286098480225,132.3300018310547,5.335713863372803,133.5800018310547,698037200,172389200
2008-04-16,4.665578365325928,102.05633544921875,5.489285945892334,136.85000610351562,5.503571033477783,136.91000366210938,5.37928581237793,134.52000427246094,5.4185709953308105,134.5399932861328,795774000,189268900
2008-04-17,4.689558982849121,102.20552062988281,5.517499923706055,137.0500030517578,5.5714287757873535,137.25,5.476786136627197,135.66000366210938,5.506071090698242,136.02000427246094,704267200,179665700
2008-04-18,4.888385772705078,103.27196502685547,5.751429080963135,138.47999572753906,5.795000076293945,139.55999755859375,5.656428813934326,138.25999450683594,5.682857036590576,138.94000244140625,1026765600,218530600
2008-04-21,5.104513168334961,103.32416534423828,6.005713939666748,138.5500030517578,6.017857074737549,138.97999572753906,5.7771430015563965,137.85000610351562,5.793213844299316,138.22999572753906,1039152800,118587400
2008-04-22,4.862886428833008,102.86920166015625,5.721428871154785,137.94000244140625,6.0,138.30999755859375,5.646070957183838,136.89999389648438,5.978570938110352,138.19000244140625,1439572400,162166000
2008-04-23,4.944540023803711,102.70516204833984,5.817500114440918,137.72000122070312,5.887143135070801,138.77999877929688,5.752857208251953,137.1199951171875,5.85892915725708,138.08999633789062,1504190800,193309000
2008-04-24,5.128190040588379,103.15261840820312,6.033570766448975,138.32000732421875,6.070713996887207,139.74000549316406,5.685357093811035,137.0399932861328,5.90500020980835,138.0800018310547,1696066400,229381300
2008-04-25,5.152170181274414,104.1072006225586,6.06178617477417,139.60000610351562,6.110713958740234,139.88999938964844,5.943571090698242,137.91000366210938,6.096428871154785,139.39999389648438,992474000,190788100
2008-04-28,5.228362560272217,104.12957763671875,6.151429176330566,139.6300048828125,6.205357074737549,140.25,6.0403571128845215,139.3800048828125,6.0625,139.8800048828125,787214400,105610200
2008-04-29,5.313660144805908,103.71939086914062,6.251786231994629,139.0800018310547,6.273571014404297,139.72999572753906,6.080357074737549,138.61000061035156,6.1110711097717285,139.38999938964844,923476400,125514100
2008-04-30,5.280268669128418,103.10786437988281,6.212500095367432,138.25999450683594,6.4285712242126465,140.58999633789062,6.175714015960693,138.25999450683594,6.292500019073486,139.2899932861328,1139524400,208395900
2008-05-01,5.463916301727295,105.24077606201172,6.4285712242126465,141.1199951171875,6.4285712242126465,141.1199951171875,6.244999885559082,138.27000427246094,6.248570919036865,138.3800048828125,903576800,187279500
2008-05-02,5.492449760437012,105.53157806396484,6.4621429443359375,141.50999450683594,6.497142791748047,142.3699951171875,6.376786231994629,140.55999755859375,6.435357093811035,142.33999633789062,1006082000,181585500
2008-05-05,5.607497215270996,105.02448272705078,6.597499847412109,140.8300018310547,6.618214130401611,141.61000061035156,6.466071128845215,140.41000366210938,6.497142791748047,141.0500030517578,854557200,118504500
2008-05-06,5.666082859039307,105.93424987792969,6.666429042816162,142.0500030517578,6.682857036590576,142.1999969482422,6.506429195404053,139.69000244140625,6.59499979019165,140.02000427246094,918870400,179339800
2008-05-07,5.542536735534668,104.04754638671875,6.521070957183838,139.52000427246094,6.721428871154785,142.0399932861328,6.447856903076172,139.1300048828125,6.6446428298950195,141.88999938964844,1157133600,199267300
2008-05-08,5.617514133453369,103.779052734375,6.609285831451416,139.16000366210938,6.660714149475098,140.32000732421875,6.538214206695557,138.97999572753906,6.56321382522583,139.74000549316406,899085600,178321200
2008-05-09,5.568643569946289,103.58515167236328,6.551785945892334,138.89999389648438,6.580357074737549,139.38999938964844,6.477499961853027,138.4499969482422,6.541429042816162,138.60000610351562,673072400,152588200
2008-05-12,5.71161413192749,104.74852752685547,6.71999979019165,140.4600067138672,6.745357036590576,140.55999755859375,6.5303568840026855,138.72999572753906,6.614643096923828,139.25,818563200,147865900
2008-05-13,5.766254425048828,104.76342010498047,6.784286022186279,140.47999572753906,6.837500095367432,140.88999938964844,6.709286212921143,139.72999572753906,6.7360711097717285,140.8000030517578,823236400,159132200
2008-05-14,5.653939723968506,104.9797134399414,6.6521430015563965,140.77000427246094,6.865714073181152,142.1999969482422,6.627500057220459,140.4600067138672,6.8296427726745605,141.07000732421875,916823600,181910800
2008-05-15,5.759272575378418,106.29224395751953,6.776071071624756,142.52999877929688,6.7821431159973145,142.6300048828125,6.57857084274292,140.8300018310547,6.671785831451416,141.0399932861328,873208000,166927000
2008-05-16,5.695222854614258,106.38921356201172,6.700714111328125,142.66000366210938,6.79642915725708,142.8699951171875,6.6785712242126465,141.61000061035156,6.789642810821533,142.86000061035156,765769200,204236800
2008-05-19,5.573195934295654,106.68004608154297,6.557143211364746,143.0500030517578,6.73892879486084,144.3000030517578,6.474999904632568,142.3000030517578,6.709286212921143,142.80999755859375,945820400,165664400
2008-05-20,5.643013000488281,105.8149642944336,6.639286041259766,141.88999938964844,6.648571014404297,142.33999633789062,6.432857036590576,141.0,6.493570804595947,142.27000427246094,969850000,178552100
2008-05-21,5.408975601196289,104.02515411376953,6.36392879486084,139.49000549316406,6.712500095367432,142.1199951171875,6.294642925262451,139.0,6.631071090698242,141.80999755859375,1157657200,252724800
2008-05-22,5.374368190765381,104.04004669189453,6.323214054107666,139.50999450683594,6.476070880889893,140.1699981689453,6.142857074737549,139.0,6.4021430015563965,139.42999267578125,1206735600,170820400
2008-05-23,5.4994330406188965,102.64552307128906,6.4703569412231445,137.63999938964844,6.499642848968506,139.66000366210938,6.349999904632568,137.52000427246094,6.456070899963379,139.0500030517578,906917200,181376400
2008-05-27,5.659101963043213,103.40618133544922,6.658214092254639,138.66000366210938,6.658214092254639,139.0,6.494286060333252,137.52999877929688,6.526785850524902,137.8000030517578,789905200,168322900
2008-05-28,5.676705837249756,103.88345336914062,6.678928852081299,139.3000030517578,6.712500095367432,140.0,6.561429023742676,138.0,6.693213939666748,139.1699981689453,743979600,181288100
2008-05-29,5.6669921875,104.40548706054688,6.667500019073486,140.0,6.721428871154785,140.92999267578125,6.625,139.0800018310547,6.670000076293945,139.1300048828125,647186400,173927200
2008-05-30,5.729525089263916,104.66650390625,6.7410712242126465,140.35000610351562,6.769286155700684,140.74000549316406,6.692142963409424,139.94000244140625,6.694643020629883,140.47000122070312,610184400,117362000
2008-06-02,5.64908504486084,103.58515167236328,6.646429061889648,138.89999389648438,6.773213863372803,139.86000061035156,6.590356826782227,138.0,6.735713958740234,139.8300018310547,679840000,181069900
2008-06-03,5.626925468444824,102.98108673095703,6.620357036590576,138.08999633789062,6.721428871154785,139.6199951171875,6.512143135070801,137.22999572753906,6.6735711097717285,139.3000030517578,750520400,271965700
2008-06-04,5.621460914611816,102.92887115478516,6.61392879486084,138.02000427246094,6.681786060333252,139.16000366210938,6.543929100036621,137.4600067138672,6.572143077850342,137.6999969482422,726983600,246637700
2008-06-05,5.750165939331055,104.98717498779297,6.76535701751709,140.77999877929688,6.78000020980835,140.88999938964844,6.632143020629883,138.32000732421875,6.65500020980835,138.5800018310547,755445600,237867100
2008-06-06,5.635120868682861,101.63873291015625,6.630000114440918,136.2899932861328,6.783928871154785,139.8000030517578,6.626786231994629,136.22000122070312,6.714285850524902,139.5500030517578,966422800,384276300
2008-06-09,5.512789249420166,101.88484191894531,6.4860711097717285,136.6199951171875,6.605000019073486,137.5,6.276785850524902,135.41000366210938,6.599643230438232,136.86000061035156,1888392800,228263900
2008-06-10,5.635120868682861,101.37773132324219,6.630000114440918,135.94000244140625,6.670713901519775,137.10000610351562,6.393570899963379,135.35000610351562,6.446785926818848,135.6699981689453,1140941200,260234900
2008-06-11,5.488505840301514,99.88622283935547,6.457499980926514,133.94000244140625,6.642857074737549,136.25999450683594,6.413928985595703,133.92999267578125,6.583570957183838,135.97000122070312,961550800,283890100
2008-06-12,5.259324550628662,100.26654815673828,6.187857151031494,134.4499969482422,6.521429061889648,135.8699951171875,6.114285945892334,133.52000427246094,6.481785774230957,134.60000610351562,1308333600,252791800
2008-06-13,5.232308387756348,101.53433227539062,6.156071186065674,136.14999389648438,6.21999979019165,136.52000427246094,5.903929233551025,134.4199981689453,6.130000114440918,135.1699981689453,1345957200,244726900
2008-06-16,5.36799430847168,101.59400177001953,6.315713882446289,136.22999572753906,6.353570938110352,136.92999267578125,6.038214206695557,135.4600067138672,6.117856979370117,135.5500030517578,1051730400,185832500
2008-06-17,5.507326602935791,101.10179138183594,6.479642868041992,135.57000732421875,6.499642848968506,137.1199951171875,6.336071014404297,135.3699951171875,6.360713958740234,137.07000732421875,899656800,191707700
2008-06-18,5.425972938537598,100.11739349365234,6.3839287757873535,134.25,6.507143020629883,135.52000427246094,6.333929061889648,133.7100067138672,6.468571186065674,134.69000244140625,811468000,265893000
2008-06-19,5.491237640380859,100.24418640136719,6.460713863372803,134.4199981689453,6.512143135070801,135.24000549316406,6.314286231994629,133.5,6.376786231994629,134.14999389648438,791949200,304204900
2008-06-20,5.320338726043701,98.61707305908203,6.259643077850342,131.5800018310547,6.464285850524902,133.08999633789062,6.25,131.22000122070312,6.4053568840026855,132.83999633789062,888367200,289275700
2008-06-23,5.256288528442383,98.51962280273438,6.184286117553711,131.4499969482422,6.281428813934326,132.22999572753906,6.127142906188965,131.32000732421875,6.240714073181152,132.08999633789062,645780800,165096400
2008-06-24,5.259021282196045,98.32474517822266,6.1875,131.19000244140625,6.277856826782227,132.44000244140625,6.129642963409424,130.19000244140625,6.156071186065674,131.0500030517578,621947200,267300600
2008-06-25,5.384690284729004,98.78939819335938,6.335357189178467,131.80999755859375,6.386785984039307,133.39999389648438,6.210000038146973,131.24000549316406,6.2360711097717285,131.72000122070312,644450800,287853900
2008-06-26,5.107548713684082,96.10627746582031,6.009285926818848,128.22999572753906,6.244286060333252,131.4199981689453,6.000357151031494,128.0800018310547,6.216785907745361,130.57000732421875,869610000,297775000
2008-06-27,5.1630988121032715,95.58164978027344,6.074643135070801,127.52999877929688,6.091785907745361,128.86000061035156,5.862500190734863,127.04000091552734,5.946785926818848,128.27999877929688,1042249600,303423400
2008-06-30,5.082657814025879,95.91891479492188,5.980000019073486,127.9800033569336,6.142857074737549,128.91000366210938,5.950714111328125,127.30000305175781,6.078214168548584,127.88999938964844,684196800,258842600
2008-07-01,5.302427768707275,96.21870422363281,6.2385711669921875,128.3800048828125,6.239999771118164,128.47000122070312,5.857142925262451,125.93000030517578,5.865356922149658,126.5199966430664,1111280800,388622000
2008-07-02,5.1051201820373535,94.56980895996094,6.006429195404053,126.18000030517578,6.337500095367432,129.16000366210938,6.006429195404053,125.94999694824219,6.257143020629883,128.7899932861328,837519200,288064600
2008-07-03,5.164008617401123,94.6672592163086,6.075714111328125,126.30999755859375,6.148929119110107,127.11000061035156,5.919642925262451,124.98999786376953,6.056786060333252,127.11000061035156,523362000,239352500
2008-07-07,5.316999435424805,93.70043182373047,6.255713939666748,125.0199966430664,6.326070785522461,127.33999633789062,6.139286041259766,123.91999816894531,6.184286117553711,126.79000091552734,820391600,372427300
2008-07-08,5.450255393981934,95.36432647705078,6.412499904632568,127.23999786376953,6.4178571701049805,127.38999938964844,6.169285774230957,124.19999694824219,6.264286041259766,124.98999786376953,888350400,375973700
2008-07-09,5.289375305175781,93.5280532836914,6.223214149475098,124.79000091552734,6.461071014404297,127.73999786376953,6.21928596496582,124.38999938964844,6.435713768005371,127.5,895776000,336729400
2008-07-10,5.361621379852295,93.9103012084961,6.30821418762207,125.30000305175781,6.333570957183838,125.79000091552734,6.120357036590576,123.58000183105469,6.247142791748047,124.43000030517578,840688800,436475700
2008-07-11,5.238680362701416,92.81603240966797,6.163570880889893,123.83999633789062,6.325356960296631,125.9000015258789,6.107142925262451,122.48999786376953,6.266786098480225,123.97000122070312,930011600,481124600
2008-07-14,5.278144359588623,91.97661590576172,6.210000038146973,122.72000122070312,6.403571128845215,125.5,6.181428909301758,122.4000015258789,6.401429176330566,125.26000213623047,886054400,322720800
2008-07-15,5.149438858032227,90.6800308227539,6.058570861816406,120.98999786376953,6.204999923706055,123.48999786376953,5.942500114440918,120.0199966430664,6.159999847412109,121.80000305175781,1040043200,502502500
2008-07-16,5.245664119720459,92.9059829711914,6.171785831451416,123.95999908447266,6.1760711669921875,124.56999969482422,6.021429061889648,121.0999984741211,6.07857084274292,121.44999694824219,747790400,371642900
2008-07-17,5.215310096740723,93.83534240722656,6.13607120513916,125.19999694824219,6.24928617477417,126.26000213623047,6.121070861816406,124.08999633789062,6.2178568840026855,125.13999938964844,757526000,375490600
2008-07-18,5.013143539428711,94.41996002197266,5.898213863372803,125.9800033569336,6.058928966522217,126.41999816894531,5.892857074737549,125.1500015258789,6.018570899963379,126.16999816894531,868414400,267030100
2008-07-21,5.047749042510986,94.47240447998047,5.938929080963135,126.05000305175781,5.982142925262451,126.80000305175781,5.75428581237793,125.19000244140625,5.960713863372803,126.51000213623047,1360469600,222863000
2008-07-22,4.918133735656738,95.5441665649414,5.786428928375244,127.4800033569336,5.812857151031494,127.80000305175781,5.233213901519775,124.8499984741211,5.3214287757873535,125.1500015258789,1879592400,296904200
2008-07-23,5.046837329864502,96.06130981445312,5.937857151031494,128.1699981689453,6.013214111328125,129.14999389648438,5.769999980926514,127.55000305175781,5.892499923706055,127.88999938964844,1061768400,311698400
2008-07-24,4.827370643615723,94.06770324707031,5.679643154144287,125.51000213623047,5.9021430015563965,128.41000366210938,5.658928871154785,125.16000366210938,5.868570804595947,128.33999633789062,839619200,248634500
2008-07-25,4.921168327331543,94.04518127441406,5.789999961853027,125.4800033569336,5.8214287757873535,126.48999786376953,5.666070938110352,125.16999816894531,5.728570938110352,125.88999938964844,633637200,219131000
2008-07-28,4.686826705932617,92.66617584228516,5.514286041259766,123.63999938964844,5.802499771118164,126.05999755859375,5.50071382522583,123.41999816894531,5.79785680770874,125.51000213623047,780712800,205201300
